,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
1192,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,MuiYoke L,"Kuala Lumpur, Malaysia",1,0,Walking distance to shopping mall. Nice design. Clean. Near to other tourist spot. Breakfast was not so attractive and can be improved. Cafe hour hope to be extended to 12am. A lot of flies around the cafe.,May 2016,May 2016,Friends
1193,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Jess L,"Petaling Jaya, Malaysia",6,0,"everything are elegant, modern, and the futuristic design really let us WOW when we stepped in the hotel.The room is clean,nice and comfy, exactly same with the photo they post. The toilet extremely large but surprisingly no door. A little bit not convenient if stay with male friend but if all girls then its a GOOD experience haha",May 2016,May 2016,Friends
1194,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Shea Ling L,"Kuala Lumpur, Malaysia",1,0,love it so much.. the decoration is very suitable for the couple and the design like Europe style.. it is different with other hotel... the location is good for those traveler have their own vehicle..,May 2016,May 2016,Families
1195,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,SamEng527,No Country,47,9,"Will definitely visit again! Love the interior. We were staying at the premier king, very spacious. Will check out the one in town during my next visit. The only thing I'm not happy with is their shampoo & body shower gel. Half gone when I entered the toilet.",May 2016,May 2016,Couples
1196,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,JcLWN,No Country,220,13,There are only a few parking slot available but overall I had a pleasant stay in M Boutique Station 18. Room was spacious and clean. Hotel staffs were helpful. Thumbs up and highly recommended to everyone!,May 2016,February 2016,Couples
1197,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,HengGor,"Kuala Lumpur, Malaysia",1,0,"I have stayed at M Boutique few times and every time I always have a good sleep, thanks to the comfortable bed and ambience of of the room.  Other things I like are the cafe at ground floor is nice and i enjoyed meeting friends there.  Room is absolutely clean, no complain. Congrats to the staff in housekeeping. I also like the counter staff as they are always friendly and helpful.",May 2016,May 2016,Couples
1198,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Hajar Puteri,"Sri Kembangan, Malaysia",1,0,"Hotel was clean! Love the concept & the set up! Easy to find where it's locate (waze my way there actually). On Monday they'll have night market. Near to AEON Big, & other fast food store (Pizza Hut, Dominos, Ayamas & McD). A bit far from Ipoh town. Will definitely come here again!",May 2016,May 2016,Couples
1199,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,yanyany2012,"Kuala Lumpur, Malaysia",114,33,"It was my first time staying at Malaysia's boutique hotel at first was a bit worry but as we step in the hotel lobby, the tastefully design interior catches our heart. Reception was very friend and helpful, she trying her best to arrange room viewing for us before we committed. Amenities- was ""surprisingly"" great! @ premium King room - coffee maker , bathrobe, tv , shampoo, shower gel, hair dryer, fridge, safe box, docker.@ common area- laundry room with washing machine and dryer (detergent and softener provided) , iron board , waster dispenser with both hot and cold water, baby cot (just in case you need to put your kid in as you do laundry, newspaper corner. Seating areas at all floors. This hotel don't have private car park. Nevertheless, for the time being there are plenty of parking space nearby.Location:3 mins walk to aeon shopping mall5 mins drive to huge food court 20-30 mins drive to kinta city where most of the famous eatery spot located.Bed and bedsheet was very comfortable. Bathroom was clean.cafe food was good (prawn mee) Gentle reminder -For those light sleeper, the walk way floor material was wood thus, it could be quite noisy as ppl passing by. Overall it was a very good stay, my fav business hotel @ Ipoh. Will surely come again!",May 2016,May 2016,Couples
1200,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,315juliusj,"Singapore, Singapore",46,1,"A very unique boutique hotel with modern and vintage design. I love the toilet with a black and white theme. The bathrobe was very style like a yukata. The bed was comfortable. They have even given muruku, a old school titbits. The wifi was fast. Even there is a water cooler outside of the room for refillable. You can even wash your clothes as they do have a washing machine to do your laundry.",May 2016,May 2016,Couples
1201,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Azlash,"Kuala Lumpur, Malaysia",1,0,"We were surprised when we first saw this hotel. As soon as we stepped in the reception area we were puzzled and asking ourself...is this a hotel...??The concept is so unique...it is just beyond my imagination. With the unique and antique interior design of the lobby and room, we really enjoy our stayed. My wife wished we could stay longer. We took many pictures and it seem we spent endless time posing and posting our pictures to friends.The hotel is clean the food is delicious and the price you pay is worth the money.Shopping mall is just a walking distance and the staffs is helpful.A very good hotel to relax and chill.",May 2016,May 2016,Families
1202,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Elgin992,"Singapore, Singapore",3,0,"The hotel is located quite convenient at station 18, near AEON Mall, the room is quite facilitated. There is a cafe located right in their hotel called Myth cafe that serves great brunch and dinner items. I would definitely recommend people staying here and would visit other M boutique outlets too!",May 2016,April 2016,Friends
1203,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,pierce_89,"Johor Bahru, Malaysia",1,0,First time being to ipoh and choosen m boutique station 18. I am impressed with the design and feel safer to park my car there compared to m boutique ipoh. The recep is polite and helpful. The only thing i will feedback is the portion of the breakfast. It is too small but it was tasty. I highly recommend this boutique hotel and for sure i will stay here again on my next visit to ipoh!,May 2016,May 2016,Couples
1204,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,JeffreyWei92,"Subang Jaya, Malaysia",10,6,"Nothing much to complain, everything was perfect, aside quite a distance going to Ipoh Old Town to get some eateries, which you must drive a car in order to get around. The location itself was close to AEON and a newly opened food court, made effort in getting lunch and dinner becoming such a breeze. For an Instagramer, this is a heaven you need to visit.",Apr 2016,April 2016,Couples
1205,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,victormx0411,"Kuala Lumpur, Malaysia",1,0,"Good accommodation. Nice ambiance. Nice decoration. Will recommend more friends to stay on next time when they visit Ipoh. But would love to have Mr boutique in other places like Penang, Kuala Lumpur or Johor. Keep up the good job.",May 2016,April 2016,Friends
1206,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,summerheart89,"Sarawak, Malaysia",1,1,Great place to stay.Good environment.Friendly staff.Comfortable beds.Clean bathroom.Nice decorations.Everything superb!!!😘😘😘😘 M boutique station 18 nearby aeon..Open more m boutique at kl or other hot location..👍🏻,Apr 2016,March 2016,Friends
1207,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Mandy695,"Kuala Lumpur, Wilayah Persekutuan, Malaysia",39,15,"Overall a very nicely decorated hotel, good bed and clean toilet. Very Pretty Indeed!The downside will be the floor boards of the Hotels..The non stop squeaky noise whenever someone is walking outside the room alley from and towards the room...Bad really Bad....The floorboards are uneven and created a lot of noise!!!! Management of the Hotel should look into this issue...And of course the door isn't that sound proof! So for those of you that likes quiet and peaceful sleep this is not the best choice..even room far away from lift is still noisy..bcoz of the cheap wooden panel floor boards.",Apr 2016,April 2016,Couples
1208,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,GinnyAvison,"Worthing, United Kingdom",5,0,"Great find of a hotel in Ipoh. Exquisitely furnished throughout and very clean. Comfy beds and good amenities. However, an armchair and full length mirror in the room would have been very welcomed! Beware - Station 18 is far away from town centre! Very helpful staff and speedy check in. Good little cafe/restaurant in house although cake we ordered was dry, we should have complained! Would go back again!",Apr 2016,April 2016,Solo
1209,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Chia hor q,"Petaling Jaya, Malaysia",13,6,"Impressive in the lobby and design, room ok ok only. New hotel with old fashion outlook, good location but a bit pricey without breakfast. Other comments very too but if you go to the lobby you almost seen all.",Apr 2016,April 2016,Families
1210,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,mathew_chin,"Kuala Lumpur, Wilayah Persekutuan, Malaysia",50,11,"Me and wife had a great stay. They have few private parking lots behind the building and few chinese restaurants around it. Oh yah, they do have a great looking mall just opposite this great hotel. Highly recommended for young couples as they do have a door-less toilet.",Apr 2016,April 2016,Couples
1211,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Kelvin T,Petaling Jaya,18,4,Great value and peaceful surroundings made our stay pleasant and memorable. Will always revisit next I am in Ipoh. Facilities were clean and adequate. Only drawback was the distance from the city center.,Apr 2016,April 2016,Couples
1212,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,MayMayBeby,Kuala Lumpur,120,10,"The concept of M Boutique Station 18 Hotel are perfectly great! The interior everything are nice, vintage in details. That's why become the best place for both locals or foreigner to spend their leisure stay time.With the well-known boutique stay in Ipoh, it might drive the cost little higher or some being being switch from M Boutique Hotel to M Boutique Station 18 (sister hotel) with better price and promotion ahead, which I'm happy with it. Jazz elements from the outlook of this hotel are good and eye-catching; before entering to the hotel itself create impact for others. Never forget to mentioned their interior design is the best that I get with full of surprise, see from my photos! BravoLocation itself consider main factor for people to go or not to go. I arrive around 7pm, which they're kind to wait for me. But to get to there, it takes us a really long journey. It's located quiet far from the city area, good for peaceful or less connection with outside. But for haunting for food or first-timer to getting there, it might be a little barrier in between. The choice for in-house guest is either Myth (cafe at lobby) or AEON Station 18. For people who visit to Ipoh, I'm sure visitors would more likely prefer local delicates or any speciality mouth-watering food in Ipoh. It's good to try Myth cafe, but for whole family & more varieties of locals food, this may be little losing gap in between.The staff are generally good, security wise are good, where visitors need to access to the entrance by room card or control press by admin in front desk. Overall, the idea and concept are great, remain the heritage elements with care. Keep it up!",Mar 2016,December 2015,Families
1213,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Yoong K,No Country,5,2,"Food is nice(Nasi Lemak Special), people are friendly there(Waitress and Receptionist), service is good and hotel design is excellent(Feels like home). Furthermore, it is just next to a big shopping mall(Aeon).",Mar 2016,March 2016,Couples
1214,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Anonymous Traveler,No Country,83,20,"Stayed here for one night to check out ipoh's town before we went off to penang. What i can say is that, they offered us a good price and also nice service. Really love the deco and the interior of the hotel. The food is sooo good with a reasonable price! You also will be served with appetizers while waiting for the meal.If you plan to stop by to ipoh, much recommend to stay here! If you're not staying, drop by to enjoy the food and nice vibe to chill at the cafes.Located just next to Aeon Big. Or just waze the hotel itself. Thumbs up for the excellent service!! 👍🏽👍🏽👍🏽👍🏽",Mar 2016,March 2016,Couples
1215,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Janson Luke,Malaysia,40,1,"Like this hotel very much. Been there like 5 times (families/business) and will continue to stay in MBoutique Station 18 when I'm in IPOH! I like especially the restaurant, food superb and also friendly staffs!",Mar 2016,March 2016,Business
1216,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Zoakies,Malaysia,71,29,"If you think this boutique hotel is just another boutique hotel that u normally stay, then you are so wrong!!I book this boutique hotel because of the photos that the reviewer posted in TripAdvisor, i just want to experience it and see...whether its true or not...but to my surprise... this one is the best boutique hotel i stay so far in Malaysia.Location of this boutique hotel is a bit far from the Ipoh Town which is about 15 min drive and if you have a car to move around, then this place is not a problem. But the good thing about this place is, it's just next to a huge shopping mall calle AEON Mall Station 18. U can find almost everything there... Well, lets start it out with the hotel itself... the renovation outside the hotel is marvelous... very stylish and it's so designer-feel like. The moment you walk in to the ""lobby"" which is more like a boutique-style shop more than a hotel-like...i was greeted by a guy who name Thor (sound cool) and check in was a breeze. Every corner of the lobby is cozy and trendy.. u can selfie almost everywhere.I got the room on 1st Floor (there only have 2 story anyway) and my room is facing the AEON Mall, so it's much quieter. BTW, the location of this hotel is on a more quieter side, so no worry on the traffic sound from the main room. The whole room deco and the way they make it is very different. The concept they bring in to the room is cozy, simple, trendy and hip. They painted the wall into black and the bed frame is steel-frame (olden days kindda bed), the writing table is all make from steel frame and the toilet design is just outstanding. It's bright and big. Each room come with a LED tv and the bed is super comfy. There have enough of pillow for me to choose and the linen is clean and comfy. They do provide bathrobe and super comfy sandal. (why i did mention this is, most of the boutique hotel i have stay, they dont provide such fine details into each of every room)... They even come with a mini fridge and ipod/iphone/android dock for charging and listening to music (another add-point).The room i book come with a breakfast and the breakfast serve at MYTH Espresso Bar/Cafe which is located at the Ground Floor. The breakie they provide is not buffet style but it's a selection from a menu. They cook according to your selection, therefore the serving time might need a bit longer. Well, that doesn't seems to bother me as the cafe/restaurant on the ground floor is so trendy, u can just simply walk around and snap some photo of it.All in all...if you go to Ipoh again in near future...pls do try out this boutique hotel. It's something different from the other and i believe, i will be staying here again very soon. Personally i rather stay in this area (Station 18) coz the parking seems like easier and it's free (as of now).Keep up the good work M Boutique Hotel Group, you have set a high benchmark for a boutique hotel in Malaysia.",Mar 2016,March 2016,Couples
1217,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Yunie10,No Country,10,0,"I just love everything about this little hotel - the decoration, location, the cafe, the room. Although the floor creaked to a point that we had to tiptoe in case we woke up the whole floor, everything else about the hotel was lovely. I enjoyed my stay and will definitely come again.",Mar 2016,March 2016,Couples
1218,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Yuyu Y,"Kuala Lumpur, Malaysia",1,0,"Me and hubby decided to have a 1 night stay and went to Ipoh for "" makan-makan"" and also we wanted to buy a huge amount of ""Kacang Putih"" to bring back home for our childrens, once we reached the M Boutique Hotel, my mind was like in shock because of how pretty and hipster and funky the hotel looks in and out. Upon check in were greated by a girl called Gamora helped us to search for all the interesting places to eat n visit and also the Kacang Putih shop. Overall the room were superb, clean and tidy and HUGE I dont mind the floor board sounds but that kind of room for a price ranging below RM250 is a MUST BOOK, we stayed in Premier Suite. Will come back soon.",Mar 2016,March 2016,Couples
1219,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Nini Lim,"Johor Bahru, Malaysia",14,2,I am so impressive of this hotel. The receptionist is so friendly.All room decoration are in black and white.  So beautiful and clean! Definitely like new hotel! I will definitely recommend to my friends for this hotel,Mar 2016,March 2016,Families
1220,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Veneve,Kuala Lumpur,8,2,"I have been visiting MBoutique for several times already, but this was the first in Station18. Stayed in the Premier King room and was pretty surprised by its size. The room was huge and spacious so as the bathroom. The little thing that I would like to thank here; they even turn on the air-cond for us before check-in. A little gesture that we appreciate most especially during this humid and hot weather. Keep it up! We will be sure returning soon!",Mar 2016,March 2016,Couples
1221,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,NawruzOng,"Kuala Lumpur, Malaysia",139,12,Pros:Free parking for nowFairly newNear AEON Mall and a few cheap eatsFriendly staff!Very cosy feelBeautifully decorated roomSpecial package/rates for Maxis users via MyMaxis appAwesome looking cafeteriaNice welcome snacks and complimentary drinking waterFree laundry area (washer and dryer) with a baby-cot - good when mum needs to do the washingWater dispenser availableBathroom was in excellent condition <3 it!Cons:Room 208 was a little noisier due to close proximity to the liftThe hall floorboards are made of reclaimed wood/planks and some were loose - click clack sounds ensuedOur toiletries were not re-filled properly when we checked into the room. A pity since I enjoyed the fruity scent :(The glasses weren't washed properly and I had to wash them well followed by a good hot bath rinse,Mar 2016,March 2016,Couples
1222,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,isaac318,"Kuala Lumpur, Malaysia",1,0,"Great boutique hotel that i ever stayed. Love everything, friendly staff and nice room. And, most importantly, i like the amenities provided. It is real comfortable and make you feel like staying at your own house.",Mar 2016,March 2016,Couples
1223,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,pooi wen k,"Klang, Malaysia",1,0,"no complaint for the hotel room.  the mattress is so comfortable .especially the toilet , super clean! satisfied! although it take abt ten min to the town but i think is still worth for the journey. will come back again when bck to Ipoh",Mar 2016,March 2016,Families
1224,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,kyairul,"Taiping, Malaysia",1,0,Very impresed on ID in the hotel and room.. but some comment need to touch up and up great.. 1)The shower bath not so cool..2) Need to make main control light near the bed..3)No door for bathrom..4)When people step and troley run at coridor floor was noisy..5)Water presure was slow...the rest was excelent and marvelous..tq,Mar 2016,March 2016,Families
1225,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,frenchbullduck,KL,1,0,"Overall i was very satisfied with my stay at m boutique station 18. Service was great. However was bit disappointed with cleaness. Lobby toilet was quite dirty so I had to clean it myself to use it. Also, one of the provided face towels were dirty but you provided towels more than enough so I did not complain. Also for glass in the bathroom was dirty so I couldn't use it. However I will definitely go back for my next visit in Ipoh. :)",Mar 2016,March 2016,Couples
1226,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,zairolafzalz,"Kuala Lumpur, Malaysia",1,0,Awesome place to spend a nights and lovely room design with a simple black and white color concept. But a small improvement can be done with the wood floor and water pressure. Will visiting back to m hotel soon.,Mar 2016,March 2016,Solo
1227,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Ya Phay C,"Kuala Lumpur, Malaysia",2,0,"The room was hot and stuffy when I enter. It took a while for the aircon to cool and air the room. There was a foul smell in the wash area initially. However, the room was clean and is value for the money paid for a good night sleep.",Mar 2016,March 2016,Business
1228,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,boocik04,"Kuala Lumpur, Malaysia",108,69,"On arrival, I got confused as to where the reception area was as there was no signage at the lobby. Upon checking-in I was required to pay the full amount of my bill for the period if my stay plus RM100 as the room deposit. When I got into the room, I can see that even if the room is quite small, the interior is tastefully designed. The bed was comfy with new, clean linen. The bathroom is super clean with fresh, plush towels. There is a washer and dryer on the 2nd floor of the hotel which is very useful and convenient for stays more than 3 days. There is an Aeon Jusco next to the hotel which you cn easily walk to. For RM176.25 nett (inclusive of GST) per night with breakfast, this hotel is a steal!",Feb 2016,February 2016,Friends
1229,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,uninvitedguest82,"Kuala Lumpur, Malaysia",346,417,"booked the family suite for a night during the chinese new year long school holiday...the location were far from the ipoh town...the hotel interior were charming but comparable with their older brother (m boutique hotel in town)...there's lack of something in this hotel to me...maybe i have a high expectations in this hotel after staying at the m boutique a couple years ago...the room were spacious and the unique as their older brother...the breakfast at the myth espresso bar (ala carte) were quite ok...but there's a couple of problem such as there's no remote tv control (i had to call to get it), the locked safety deposit box & broken radio alarm clock...but the major problem & dissappointment is there's no water in our room...they told us there's no water for a couple of days (but i noticed the cafe down the hotel always full with customers as there is no water problem)...me & my family didn't shower at all during our stay here...i know there's a problem with the water pump coz i heard there's someone wants to check the hotel water pump during our check out...the hotel should inform us earlier about the problem before or during our check in...regretful stay & not worth it...but i still give the hotel 3 star eventhough i've facing major difficulties during my stay because of their uniqueness...overall i will recommended the hotel if they can fix the water issue...",Feb 2016,February 2016,Families
1230,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,jaelim,"Newark, New Jersey",41,26,"Hotel is really unique, never expect to see such a nice boutique hotel in Ipoh. We stayed in a twin room, pretty small but since we don't have big luggage, still ok to move around in the room. Bathrobe, bedroom slippers, mini fridge, safe...all can be found. There is also a self service laundry, a plus point should you want to stay for longer period. However there are certainly areas that has room for improvement. Firstly the service staff, very cold and non helpful at all. When we try to ask for eateries recommendation around the area, they simply say they don't know. The walls are thin and wooden flooring is extremely noisy, you can clearly hear guests walking on the corridor. Not advisable for light sleepers. There is no main switch beside the bed so one has to get up to off the lights, not a very friendly design.Hotel is located next to Aeon shopping mall with supermarket, restaurants, cafes and shops. Some hawker stalls behind the mall that only opens in the evening. Other than that, nothing much round the area.",Feb 2016,February 2016,Friends
